"temperature_diff_fall","blk","nov_germ","pop","dam","sire","nov_size","mar_surv","mar_size","fruit_count","total_est_seeds","temperature_diff_annual","precip_diff_spring","first_fl_julian","last_fl_julian"
-0.142075632866406,2,0,"BK","BK62","BK76",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
-0.142075632866406,2,0,"BK","BK47","BK49",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
0.697264799416338,2,0,"AD","AD61.2","AD76.2",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
0.697264799416338,2,0,"AD","AD57.1","AD72.1",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
1.59877859705336,2,0,"BG","BG24","BG15",NA,0,NA,0,0,1.37611712902688,27.69175,NA,NA
-0.0420576103399504,2,0,"AQ","AQ26.1","AQ42.3",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
-0.142075632866406,2,0,"BK","BK63","BK46",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
1.66500674710466,2,0,"BB","BB48","BB17",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
1.66500674710466,2,0,"BB","BB35","BB18",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
0.697264799416338,2,0,"AD","AD80.1","AD86.1",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
0.697264799416338,2,0,"AD","AD75.1","AD95.2",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
1.59877859705336,2,0,"BG","BG16","BG24",NA,0,NA,0,0,1.37611712902688,27.69175,NA,NA
-1.30174405621358,2,0,"AC","AC18","AC19",NA,0,NA,0,0,-1.16308459944283,17.9914166666667,NA,NA
-1.30174405621358,2,0,"AC","AC38","AC21",NA,0,NA,0,0,-1.16308459944283,17.9914166666667,NA,NA
-1.59233695949987,2,0,"AS","AS35","AS07",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
0.67834247083026,2,0,"BN","BN05","BN22",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
1.9434352962999,2,0,"BC","BC16","BC29",NA,0,NA,0,0,1.81169988714482,13.35525,NA,NA
0.337740556280742,2,0,"BD","BD07","BD47",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
0.337740556280742,2,0,"BD","BD37","BD50",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
0.67834247083026,2,0,"BN","BN22","BN07",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
-0.693526351660861,2,0,"AX","AX31","AX06",NA,0,NA,0,0,-1.47343268247347,23.0090833333333,NA,NA
1.59877859705336,2,0,"BG","BG16","BG24",NA,0,NA,0,0,1.37611712902688,27.69175,NA,NA
-0.693526351660861,2,0,"AX","AX25","AX17",NA,0,NA,0,0,-1.47343268247347,23.0090833333333,NA,NA
1.59877859705336,2,0,"BG","BG10","BG22",NA,0,NA,0,0,1.37611712902688,27.69175,NA,NA
-1.30174405621358,2,0,"AC","AC49","AC28",NA,0,NA,0,0,-1.16308459944283,17.9914166666667,NA,NA
1.66500674710466,2,0,"BB","BB05","BB07",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
-0.693526351660861,2,0,"AX","AX05","AX44",NA,0,NA,0,0,-1.47343268247347,23.0090833333333,NA,NA
-0.693526351660861,2,0,"AX","AX09","AX25",NA,0,NA,0,0,-1.47343268247347,23.0090833333333,NA,NA
-0.142075632866406,2,0,"BK","BK76","BK60",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
-1.09630163156466,2,0,"AZ","AZ50","AZ43",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
-0.0420576103399504,2,0,"AQ","AQ53.3","AQ13.1",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
0.337740556280742,2,0,"BD","BD35","BD07",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
0.337740556280742,2,0,"BD","BD17","BD05",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
-1.4869125573774,2,0,"AR","AR30","AR11",NA,0,NA,0,0,-0.641963376758893,28.6254166666667,NA,NA
1.59877859705336,2,0,"BG","BG22","BG02",NA,0,NA,0,0,1.37611712902688,27.69175,NA,NA
-1.59233695949987,2,0,"AS","AS44","AS46",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
1.66500674710466,2,0,"BB","BB13","BB48",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
1.18789374775554,2,0,"AY","AY05","AY34",NA,0,NA,0,0,1.07563886883077,22.536,NA,NA
0.337740556280742,2,0,"BD","BD15","BD01",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
-1.59233695949987,2,0,"AS","AS37","AS20",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
-1.09630163156466,2,0,"AZ","AZ38","AZ49",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
1.54336320619412,2,0,"BE","BE19","BE17",NA,0,NA,0,0,1.24112109069663,18.5796666666667,NA,NA
-0.0420576103399504,2,0,"AQ","AQ26.1","AQ42.3",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
0.67834247083026,2,0,"BN","BN07","BN03",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
-1.09630163156466,2,0,"AZ","AZ17","AZ07",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
-1.09630163156466,2,0,"AZ","AZ21","AZ29",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
-0.693526351660861,2,0,"AX","AX15","AX05",NA,0,NA,0,0,-1.47343268247347,23.0090833333333,NA,NA
-0.0420576103399504,2,0,"AQ","AQ30.3","AQ39.3",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
-1.30174405621358,2,0,"AC","AC19","AC05",NA,0,NA,0,0,-1.16308459944283,17.9914166666667,NA,NA
0.67834247083026,2,0,"BN","BN05","BN22",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
0.67834247083026,2,0,"BN","BN09","BN29",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
0.67834247083026,2,0,"BN","BN43","BN11",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
0.337740556280742,2,0,"BD","BD21","BD17",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
-1.09630163156466,2,0,"AZ","AZ41","AZ10",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
0.337740556280742,2,0,"BD","BD35","BD07",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
0.337740556280742,2,0,"BD","BD37","BD50",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
1.66500674710466,2,0,"BB","BB18","BB33",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
0.697264799416338,2,0,"AD","AD75.1","AD95.2",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
1.54336320619412,2,0,"BE","BE15","BE35",NA,0,NA,0,0,1.24112109069663,18.5796666666667,NA,NA
-0.0420576103399504,2,0,"AQ","AQ30.3","AQ39.3",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
0.67834247083026,2,0,"BN","BN31","BN34",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
1.66500674710466,2,0,"BB","BB35","BB18",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
1.9434352962999,2,0,"BC","BC23","BC54",NA,0,NA,0,0,1.81169988714482,13.35525,NA,NA
-1.30174405621358,2,0,"AC","AC03","AC15",NA,0,NA,0,0,-1.16308459944283,17.9914166666667,NA,NA
0.697264799416338,2,0,"AD","AD71.3","AD75.1",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
1.66500674710466,2,0,"BB","BB02","BB05",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
1.9434352962999,2,0,"BC","BC13","BC66",NA,0,NA,0,0,1.81169988714482,13.35525,NA,NA
1.66500674710466,2,0,"BB","BB07","BB02",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
-1.09630163156466,2,0,"AZ","AZ36","AZ13",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
1.66500674710466,2,0,"BB","BB37","BB15",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
-0.0420576103399504,2,0,"AQ","AQ42.3","AQ28.3",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
0.67834247083026,2,0,"BN","BN09","BN29",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
0.67834247083026,2,0,"BN","BN40","BN48",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
1.18789374775554,2,0,"AY","AY34","AY31",NA,0,NA,0,0,1.07563886883077,22.536,NA,NA
-0.0420576103399504,2,0,"AQ","AQ28.3","AQ44.1",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
-0.142075632866406,2,0,"BK","BK64","BK52",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
0.697264799416338,2,0,"AD","AD93.2","AD54.2",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
-1.4869125573774,2,0,"AR","AR43","AR30",NA,0,NA,0,0,-0.641963376758893,28.6254166666667,NA,NA
0.67834247083026,2,0,"BN","BN22","BN07",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
1.18789374775554,2,0,"AY","AY33","AY07",NA,0,NA,0,0,1.07563886883077,22.536,NA,NA
-0.142075632866406,2,0,"BK","BK60","BK63",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
1.54336320619412,2,0,"BE","BE03","BE41",NA,0,NA,0,0,1.24112109069663,18.5796666666667,NA,NA
0.67834247083026,2,0,"BN","BN06","BN17",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
-1.4869125573774,2,0,"AR","AR16","AR02",NA,0,NA,0,0,-0.641963376758893,28.6254166666667,NA,NA
-0.0420576103399504,2,0,"AQ","AQ48.3","AQ20.2",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
1.18789374775554,2,0,"AY","AY12","AY13",NA,0,NA,0,0,1.07563886883077,22.536,NA,NA
0.67834247083026,2,0,"BN","BN26","BN40",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
1.9434352962999,2,0,"BC","BC67","BC16",NA,0,NA,0,0,1.81169988714482,13.35525,NA,NA
-0.142075632866406,2,0,"BK","BK49","BK55",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
1.18789374775554,2,0,"AY","AY48","AY23",NA,0,NA,0,0,1.07563886883077,22.536,NA,NA
-0.142075632866406,2,0,"BK","BK76","BK60",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
1.18789374775554,2,0,"AY","AY34","AY31",NA,0,NA,0,0,1.07563886883077,22.536,NA,NA
1.9434352962999,2,0,"BC","BC66","BC33",NA,0,NA,0,0,1.81169988714482,13.35525,NA,NA
-0.693526351660861,2,0,"AX","AX30","AX35",NA,0,NA,0,0,-1.47343268247347,23.0090833333333,NA,NA
0.337740556280742,2,0,"BD","BD01","BD27",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
0.67834247083026,2,0,"BN","BN40","BN48",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
0.697264799416338,2,0,"AD","AD86.1","AD77.3",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
-1.59233695949987,2,0,"AS","AS33","AS08",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
-0.142075632866406,2,0,"BK","BK49","BK55",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
0.337740556280742,2,0,"BD","BD23","BD21",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
-0.0420576103399504,2,0,"AQ","AQ34.1","AQ15.1",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
0.697264799416338,2,0,"AD","AD82.3","AD71.3",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
-1.09630163156466,2,0,"AZ","AZ38","AZ49",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
-1.4869125573774,2,0,"AR","AR37","AR46",NA,0,NA,0,0,-0.641963376758893,28.6254166666667,NA,NA
0.337740556280742,2,0,"BD","BD47","BD37",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
1.9434352962999,2,0,"BC","BC29","BC34",NA,0,NA,0,0,1.81169988714482,13.35525,NA,NA
1.18789374775554,2,0,"AY","AY38","AY12",NA,0,NA,0,0,1.07563886883077,22.536,NA,NA
0.67834247083026,2,0,"BN","BN08","BN23",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
0.67834247083026,2,0,"BN","BN50","BN02",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
-0.0420576103399504,2,0,"AQ","AQ17.2","AQ30.3",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
-1.09630163156466,2,0,"AZ","AZ43","AZ34",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
1.18789374775554,2,0,"AY","AY33","AY07",NA,0,NA,0,0,1.07563886883077,22.536,NA,NA
0.337740556280742,2,0,"BD","BD27","BD04",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
1.59877859705336,2,0,"BG","BG17","BG16",NA,0,NA,0,0,1.37611712902688,27.69175,NA,NA
1.54336320619412,2,0,"BE","BE15","BE35",NA,0,NA,0,0,1.24112109069663,18.5796666666667,NA,NA
-1.59233695949987,2,0,"AS","AS48","AS06",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
-1.30174405621358,2,0,"AC","AC03","AC15",NA,0,NA,0,0,-1.16308459944283,17.9914166666667,NA,NA
-0.142075632866406,2,0,"BK","BK41","BK62",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
0.697264799416338,2,0,"AD","AD80.1","AD86.1",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
-1.4869125573774,2,0,"AR","AR54","AR27",NA,0,NA,0,0,-0.641963376758893,28.6254166666667,NA,NA
-1.59233695949987,2,0,"AS","AS37","AS20",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
1.66500674710466,2,0,"BB","BB17","BB38",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
0.337740556280742,2,0,"BD","BD05","BD44",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
-0.142075632866406,2,0,"BK","BK55","BK51",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
-0.142075632866406,2,0,"BK","BK56","BK67",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
-1.59233695949987,2,0,"AS","AS26","AS24",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
1.59877859705336,2,0,"BG","BG17","BG16",NA,0,NA,0,0,1.37611712902688,27.69175,NA,NA
0.337740556280742,2,0,"BD","BD21","BD17",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
1.59877859705336,2,0,"BG","BG22","BG02",NA,0,NA,0,0,1.37611712902688,27.69175,NA,NA
1.54336320619412,2,0,"BE","BE17","BE13",NA,0,NA,0,0,1.24112109069663,18.5796666666667,NA,NA
1.54336320619412,2,0,"BE","BE27","BE42",NA,0,NA,0,0,1.24112109069663,18.5796666666667,NA,NA
0.337740556280742,2,0,"BD","BD15","BD01",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
0.67834247083026,2,0,"BN","BN17","BN31",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
-0.0420576103399504,2,0,"AQ","AQ28.3","AQ44.1",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
1.9434352962999,2,0,"BC","BC44","BC67",NA,0,NA,0,0,1.81169988714482,13.35525,NA,NA
0.337740556280742,2,0,"BD","BD47","BD37",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
1.66500674710466,2,0,"BB","BB48","BB17",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
1.54336320619412,2,0,"BE","BE17","BE13",NA,0,NA,0,0,1.24112109069663,18.5796666666667,NA,NA
0.337740556280742,2,0,"BD","BD27","BD04",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
-0.0420576103399504,2,0,"AQ","AQ23.2","AQ48.2",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
-1.30174405621358,2,0,"AC","AC25","AC38",NA,0,NA,0,0,-1.16308459944283,17.9914166666667,NA,NA
-1.30174405621358,2,0,"AC","AC05","AC17",NA,0,NA,0,0,-1.16308459944283,17.9914166666667,NA,NA
1.66500674710466,2,0,"BB","BB37","BB15",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
0.67834247083026,2,0,"BN","BN17","BN31",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
0.67834247083026,2,0,"BN","BN48","BN08",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
1.66500674710466,2,0,"BB","BB33","BB13",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
-0.0420576103399504,2,0,"AQ","AQ53.3","AQ13.1",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
1.9434352962999,2,0,"BC","BC54","BC37",NA,0,NA,0,0,1.81169988714482,13.35525,NA,NA
1.66500674710466,2,0,"BB","BB18","BB33",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
0.67834247083026,2,0,"BN","BN43","BN11",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
1.18789374775554,2,0,"AY","AY12","AY13",NA,0,NA,0,0,1.07563886883077,22.536,NA,NA
1.9434352962999,2,0,"BC","BC13","BC66",NA,0,NA,0,0,1.81169988714482,13.35525,NA,NA
-0.142075632866406,2,0,"BK","BK63","BK46",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
1.54336320619412,2,0,"BE","BE22","BE11",NA,0,NA,0,0,1.24112109069663,18.5796666666667,NA,NA
-0.0420576103399504,2,0,"AQ","AQ13.1","AQ17.2",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
0.67834247083026,2,0,"BN","BN29","BN06",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
-1.59233695949987,2,0,"AS","AS22","AS33",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
1.59877859705336,2,0,"BG","BG24","BG15",NA,0,NA,0,0,1.37611712902688,27.69175,NA,NA
0.67834247083026,2,0,"BN","BN50","BN02",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
1.66500674710466,2,0,"BB","BB40","BB35",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
-0.142075632866406,2,0,"BK","BK52","BK61",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
0.337740556280742,3,0,"BD","BD21","BD17",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
0.67834247083026,3,0,"BN","BN31","BN34",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
-1.09630163156466,3,0,"AZ","AZ21","AZ29",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
-1.59233695949987,3,0,"AS","AS13","AS35",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
-1.59233695949987,3,0,"AS","AS08","AS21",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
0.697264799416338,3,0,"AD","AD93.2","AD54.2",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
0.337740556280742,3,0,"BD","BD37","BD50",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
-1.59233695949987,3,0,"AS","AS20","AS13",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
1.18789374775554,3,0,"AY","AY05","AY34",NA,0,NA,0,0,1.07563886883077,22.536,NA,NA
1.66500674710466,3,0,"BB","BB02","BB05",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
0.67834247083026,3,0,"BN","BN29","BN06",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
-0.693526351660861,3,0,"AX","AX04","AX31",NA,0,NA,0,0,-1.47343268247347,23.0090833333333,NA,NA
-0.693526351660861,3,0,"AX","AX06","AX39",NA,0,NA,0,0,-1.47343268247347,23.0090833333333,NA,NA
-1.09630163156466,3,0,"AZ","AZ13","AZ22",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
-0.0420576103399504,3,0,"AQ","AQ39.3","AQ10.2",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
0.67834247083026,3,0,"BN","BN08","BN23",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
0.697264799416338,3,0,"AD","AD61.2","AD76.2",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
-1.59233695949987,3,0,"AS","AS22","AS33",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
0.697264799416338,3,0,"AD","AD77.3","AD87.1",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
0.67834247083026,3,0,"BN","BN48","BN08",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
-1.09630163156466,3,0,"AZ","AZ47","AZ26",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
0.697264799416338,3,0,"AD","AD54.2","AD52.2",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
-1.09630163156466,3,0,"AZ","AZ19","AZ17",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
1.18789374775554,3,0,"AY","AY12","AY13",NA,0,NA,0,0,1.07563886883077,22.536,NA,NA
0.697264799416338,3,0,"AD","AD67.2","AD80.1",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
1.54336320619412,3,0,"BE","BE19","BE17",NA,0,NA,0,0,1.24112109069663,18.5796666666667,NA,NA
-1.59233695949987,3,0,"AS","AS30","AS38",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
-0.0420576103399504,3,0,"AQ","AQ02.1","AQ16.1",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
1.9434352962999,3,0,"BC","BC13","BC66",NA,0,NA,0,0,1.81169988714482,13.35525,NA,NA
-1.4869125573774,3,0,"AR","AR27","AR32",NA,0,NA,0,0,-0.641963376758893,28.6254166666667,NA,NA
-1.59233695949987,3,0,"AS","AS35","AS07",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
1.66500674710466,3,0,"BB","BB37","BB15",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
-1.4869125573774,3,0,"AR","AR12","AR47",NA,0,NA,0,0,-0.641963376758893,28.6254166666667,NA,NA
1.18789374775554,3,0,"AY","AY08","AY38",NA,0,NA,0,0,1.07563886883077,22.536,NA,NA
0.67834247083026,3,0,"BN","BN26","BN40",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
0.67834247083026,3,0,"BN","BN07","BN03",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
0.67834247083026,3,0,"BN","BN06","BN17",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
0.337740556280742,3,0,"BD","BD47","BD37",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
1.66500674710466,3,0,"BB","BB33","BB13",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
1.54336320619412,3,0,"BE","BE42","BE39",NA,0,NA,0,0,1.24112109069663,18.5796666666667,NA,NA
1.66500674710466,3,0,"BB","BB07","BB02",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
-1.4869125573774,3,0,"AR","AR27","AR32",NA,0,NA,0,0,-0.641963376758893,28.6254166666667,NA,NA
-0.0420576103399504,3,0,"AQ","AQ17.2","AQ30.3",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
1.18789374775554,3,0,"AY","AY12","AY13",NA,0,NA,0,0,1.07563886883077,22.536,NA,NA
0.337740556280742,3,0,"BD","BD37","BD50",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
-1.09630163156466,3,0,"AZ","AZ36","AZ13",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
-1.4869125573774,3,0,"AR","AR46","AR43",NA,0,NA,0,0,-0.641963376758893,28.6254166666667,NA,NA
1.54336320619412,3,0,"BE","BE27","BE42",NA,0,NA,0,0,1.24112109069663,18.5796666666667,NA,NA
0.67834247083026,3,0,"BN","BN07","BN03",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
0.67834247083026,3,0,"BN","BN08","BN23",NA,0,NA,0,0,0.771337408031165,7.8483333333333,NA,NA
-1.59233695949987,3,0,"AS","AS46","AS30",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
-1.59233695949987,3,0,"AS","AS08","AS21",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
-1.59233695949987,3,0,"AS","AS35","AS07",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
0.337740556280742,3,0,"BD","BD01","BD27",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
-0.0420576103399504,3,0,"AQ","AQ48.3","AQ20.2",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
-1.59233695949987,3,0,"AS","AS32","AS22",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
1.66500674710466,3,0,"BB","BB48","BB17",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
1.59877859705336,3,0,"BG","BG02","BG50",NA,0,NA,0,0,1.37611712902688,27.69175,NA,NA
-1.09630163156466,3,0,"AZ","AZ06","AZ41",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
-1.59233695949987,3,0,"AS","AS38","AS37",NA,0,NA,0,0,-0.582039452406355,31.9469166666667,NA,NA
-1.09630163156466,3,0,"AZ","AZ07","AZ47",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
-1.09630163156466,3,0,"AZ","AZ13","AZ22",NA,0,NA,0,0,-0.458115330717411,23.7940833333333,NA,NA
0.697264799416338,3,0,"AD","AD86.1","AD77.3",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
-0.0420576103399504,3,0,"AQ","AQ26.1","AQ42.3",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
0.337740556280742,3,0,"BD","BD05","BD44",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
-0.0420576103399504,3,0,"AQ","AQ48.3","AQ20.2",NA,0,NA,0,0,0.100867327730135,0.82075,NA,NA
-0.142075632866406,3,0,"BK","BK46","BK47",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
-1.30174405621358,3,0,"AC","AC03","AC15",NA,0,NA,0,0,-1.16308459944283,17.9914166666667,NA,NA
1.18789374775554,3,0,"AY","AY32","AY08",NA,0,NA,0,0,1.07563886883077,22.536,NA,NA
-0.142075632866406,3,0,"BK","BK76","BK60",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
1.66500674710466,3,0,"BB","BB40","BB35",NA,0,NA,0,0,1.57928002067038,12.0278333333333,NA,NA
-0.693526351660861,3,0,"AX","AX25","AX17",NA,0,NA,0,0,-1.47343268247347,23.0090833333333,NA,NA
0.337740556280742,3,0,"BD","BD35","BD07",NA,0,NA,0,0,0.241250192442601,17.3059166666667,NA,NA
0.697264799416338,3,0,"AD","AD72.1","AD93.3",NA,0,NA,0,0,0.650124776131934,6.504,NA,NA
-0.142075632866406,3,0,"BK","BK51","BK53",NA,0,NA,0,0,0.211170732375449,20.6783333333333,NA,NA
